file_id,signal__n_samples,signal__mean,signal__std,signal__rms,signal__min,signal__max,signal__range,signal__skewness,signal__kurtosis,difference__std,difference__rms,difference__mean_abs,difference__max_abs,signal__zero_crossing_rate,signal__q001,signal__q005,signal__q01,signal__q05,signal__q10,signal__q25,signal__median,signal__q75,signal__q90,signal__q95,signal__q99,signal__q995,signal__q999,absolute_centered__q50,absolute_centered__q75,absolute_centered__q90,absolute_centered__q95,absolute_centered__q99,absolute_centered__q995,absolute_centered__q999,absolute_centered__q9999,block_range__mean,block_range__std,block_range__min,block_range__q10,block_range__q25,block_range__median,block_range__q75,block_range__q90,block_range__q95,block_range__q99,block_range__max,rainflow__cycle_count,rainflow__maximum_range,rainflow__mean_range,rainflow__std_range,rainflow__mean_cycle_stress,rainflow__range_q50,rainflow__range_q75,rainflow__range_q90,rainflow__range_q95,rainflow__range_q99,rainflow__range_q999,rainflow__miner_proxy_m3,rainflow__equivalent_amplitude_m3,rainflow__miner_proxy_m4,rainflow__equivalent_amplitude_m4,rainflow__miner_proxy_m5,rainflow__equivalent_amplitude_m5,rainflow__miner_proxy_m6,rainflow__equivalent_amplitude_m6,rainflow__miner_proxy_m7,rainflow__equivalent_amplitude_m7
train26.csv,581120.0,-1.4719406129912014,2.432371608306795,2.843068906845189,-19.981361,18.880144,38.861505,0.14922870212022196,2.54844274949724,0.6184670673153998,0.6184670673348854,0.4839226505278471,5.884499399999999,0.09017258083112065,-12.193473524999998,-9.186027,-7.8594637,-5.1340556,-4.245428,-2.8380806,-1.5370278,-0.23172343,1.4179772,2.7530444,5.125552,6.222518,9.058473,1.2598446870087985,2.4503501870087985,3.9682448870087987,5.054087212991202,7.709336515945297,9.110310212991202,11.6512578870088,15.133193458096182,12.864403691710937,7.892868824602413,2.17692466,2.471149602,5.992920625,12.33448915,17.902229,23.426175049999998,26.827195999999983,32.410027740000004,35.043384,177123.0,38.861505,0.793845651756384,0.9730033934277073,-1.458554394897478,0.6505260000000002,0.9821671999999999,1.52214651,1.85803934,4.0392155,12.3259853,246358.64557169675,1.1162572247398437,1954834.3737013743,1.8226729650095745,21400733.922813125,2.6087396653779322,274786577.83448994,3.402410886852725,3885558501.3468604,4.170310159859685
train27.csv,581120.0,2.6186302409375517,10.947330088470155,11.256165439645805,-46.995743,44.42659,91.422333,-0.27138990595254925,0.3820192595157068,0.6531868823418305,0.6531868824430943,0.4831366973157375,14.621960699999999,0.012097350112455453,-36.337681667,-27.815847,-25.086185,-18.861544,-10.7916155,-4.018488,3.7283022,7.550676,18.898746,21.198973,24.574907,25.790924,30.03797277400022,5.973836540937551,12.742712240937552,19.22236575906245,22.356043240937552,27.959828759062447,30.54502424093755,39.02453457059752,46.459058218337475,19.487986654140627,14.471003660891753,2.1726732,2.5000620000000002,5.0702786,19.7453875,28.347853899999997,35.043385,49.72423299999996,55.97085862,73.985676,162625.0,91.422333,0.8632126499843935,1.509247168005211,2.9293188516815674,0.5442309999999999,0.9779153,1.6326920000000005,2.3980185999999994,6.662576000000001,18.6526732,972067.4725265834,1.8148317441392774,17830741.976100236,3.2359032371900964,483421845.7063856,4.950257523790461,15801368557.83826,6.780336254849297,569814921982.5413,8.608653257650172
train28.csv,581120.0,0.131834878705219,10.870513344743237,10.871312745638589,-33.05301,29.02336,62.07637,-0.09949016170524624,0.6741078393513722,0.5067745461439905,0.5067745461539847,0.3749895997601214,8.367553999999998,0.05525546402716139,-29.893917,-29.026548,-28.58436,-20.875837,-12.312698,-5.0336065,0.39169762,4.2991076,16.986496,21.344597,23.287674,23.734114,24.712029,4.600956521294781,11.789755878705218,21.20425912129478,23.16009012129478,28.71619487870522,29.15838287870522,30.02575187870522,31.00366687870522,12.452908601046875,9.938964821666588,1.738988597,1.84953567,4.0253972425,9.65372605,17.88947435,25.727677779999997,32.18510966599999,41.81017491,44.554676,166480.0,62.07637,0.6544737542737926,0.8984760214639912,0.20178037426591477,0.43368430000000036,0.765326,1.41159949,1.9558300000000006,3.7033224999999996,8.3760582,268207.0152513072,1.172292595746898,4914588.290389901,2.330940933691929,123602554.06360382,3.750879182350644,3374122500.1715326,5.2215542732697715,95211604687.4502,6.644700377124954
train29.csv,581120.0,2.539481377924611,8.541671533119072,8.911179397168626,-23.306274,28.531746,51.83802,0.33906792791489065,0.8885279401491131,0.5311553961468267,0.5311553961780383,0.420167225009745,4.6599795,0.008371779274124577,-18.09781,-16.579918,-16.035686,-13.977812,-8.760846,0.12968008,0.9970485,6.7369866,13.680185,21.057068,24.632837,25.172817,26.68646,2.839233697924611,8.534347622075389,16.938221377924613,19.11089437792461,22.09760862207539,22.633335622075386,24.146978622075387,25.23119062207539,9.573007622281251,7.348916935072921,1.5263983099999998,1.74324043,1.8537873,9.547430000000002,14.210598749999999,19.451162099999998,24.87157763699998,27.403952991,30.370651000000002,176410.5,51.83802,0.6920425871204889,0.7410465456872629,2.51650079042915,0.5442312,0.8716202000000001,1.1990093999999996,1.6326929999999997,3.2568834,7.925366499999999,144567.90375909882,0.9357988007485009,1797307.5417864327,1.7865883242371694,34743123.821196266,2.876529860265656,755802199.3232844,4.03008265511231,17174288955.867435,5.1596714461344755
train30.csv,581120.0,-10.087520817000328,8.3863559999707,13.118271349215929,-35.58496,22.073782,57.658742000000004,0.17175879685894968,0.6372492158646317,0.709778151831861,0.7097781522497797,0.5584675780503304,9.349719999999998,0.04375523773960239,-30.793175,-28.973398,-27.995483,-25.58046,-23.29724,-13.437302,-10.273957,-6.5791383,0.36406088,5.5725236,11.984246,12.957911,14.1569195,3.4518241829996725,9.558702447000329,15.509945182999672,17.91221618299967,22.07176681700033,23.045431817000328,24.24444031700033,25.22235481700033,14.345759445124997,8.358007783847565,1.8495360000000005,2.251331870000001,8.889462875000001,13.354922074999998,18.942858475,25.9139066,30.67720604999999,35.233312809000005,35.744934,176410.0,57.658742000000004,0.9198348180064337,1.143902585483193,-10.0498026728325,0.6547790000000013,1.088462999999999,1.632695,2.28322,5.0043755,14.111743999999998,404007.2394462486,1.3181211111683449,4246453.716566656,2.2150105482253193,68100618.38323653,3.290982486331553,1353263704.1577382,4.440956702154827,30273696075.75039,5.5948925398500124
train31.csv,581120.0,-13.866877700888402,15.550462412087526,20.83523886114923,-61.633114,33.649857,95.282971,0.1489683600747198,0.5782536337980813,0.6895333997921129,0.6895334004063852,0.52678887600085,9.7026205,0.02174941793333207,-52.419453,-49.451694,-48.244183,-42.678566,-38.17165,-20.479887,-14.693179,-7.082446,6.1916924,15.762508,26.341,27.204117,28.190535,6.656877700888402,17.9228102991116,29.0200282991116,33.824566299111595,40.314173700888404,41.088004700888405,42.2742577008884,45.690405589611444,20.630593245078124,13.058666866111446,1.6326940000000008,2.7666497500000022,10.59656425,17.895850799999998,28.730516362499998,39.93126,45.16076913499999,48.235380570000004,51.502126000000004,159913.5,95.282971,0.9571644196166614,1.4752529924923883,-13.676321808397224,0.650525,1.0884625000000003,1.9558289999999978,2.8359559999999995,6.437232999999999,16.8286483,927384.2049105256,1.7966281030847222,20312872.02155001,3.357156219763635,675782717.281609,5.3110989214540565,25959920460.245144,7.38589344939049,1057376839314.646,9.426163144657838
train32.csv,581120.0,-2.6744710890614884,2.733618664529167,3.8243256411147795,-32.342957,21.803793,54.14675,-0.023059514996496652,1.0689531882729666,0.7001153515835015,0.7001153516254108,0.538257935063672,9.2349225,0.12686041929449907,-11.113689,-10.020975,-9.510758,-7.8653097,-5.6968884,-3.953648,-2.8651857,-1.3387874,1.2675697,2.3602839,3.6740918,4.107776,4.9793963,1.3186763890614885,2.9076189109385115,5.088794910938511,5.910627089061489,7.109636489061488,7.486812910938512,9.153294446567358,15.89931748472766,8.20269706440625,7.503513762652962,1.8495355999999998,2.06637764,3.4811661249999997,6.7433643,9.60164095,12.354898719999998,23.295221074999944,38.15511183,54.14675,175926.0,54.14675,0.8889871678042642,0.9589723088898778,-2.651226269809116,0.65477807,1.088463,1.8452837000000002,2.3895147999999997,4.12850358,9.341219,244360.24098322782,1.115749854321594,2609885.2334917416,1.9625595592134286,44062684.91961065,3.0182011880932187,874073135.9218059,4.130820187071724,18858045978.167065,5.2311266816577175
train33.csv,581120.0,-4.936293249704212,3.101977785272303,5.830030636917634,-23.370583,14.461987,37.832570000000004,0.06679910544236033,0.560249838089852,0.6576121412996027,0.6576121413720343,0.4759740371415322,6.947451,0.08335125852019983,-15.2278685715,-12.928148,-11.865196,-10.168725,-9.084515,-6.848065,-4.875227,-3.1319866,-1.1421413,0.25670278,2.76952,3.6538959,6.051914,1.8564981502957876,3.5305399497042123,5.201499649704212,6.175163149704212,8.343584249704211,9.301409750295788,11.86049100029601,15.137494450904136,13.7385484346875,7.1020743945925755,2.606357,3.9890447,8.33779155,13.14445815,18.587832999999996,22.9865389,26.114167349999992,31.974984300000006,33.308649,174230.0,37.832570000000004,0.7937713266648971,1.0588656547147288,-4.941756234496398,0.5442312000000005,0.9779154000000005,1.5263980000000004,2.1769245,4.893827999999999,12.542828,272182.78047080943,1.1603238966593639,2041351.9523690448,1.850115058448955,21451190.613267876,2.618579074730237,267505627.78507346,3.3965264249948603,3689668156.156412,4.149355303863427
train34.csv,581120.0,2.258979139363601,11.352490061289815,11.57506014428279,-47.729713,43.152645,90.882358,-0.2742198957155712,0.33735624444051204,0.6453121645289438,0.6453121646673942,0.4673011146907397,14.405118600000002,0.020154219703709567,-37.589153,-29.408678,-26.364386,-19.816605,-11.525583,-4.7567077,3.7766669,7.1398454,19.044903,21.540712,24.933655,26.251713,30.813902,6.194673860636398,13.069844860636397,19.8387188606364,23.1211158606364,28.9507531393636,31.7782051393636,39.84813213936361,46.9358931393636,19.6047452109375,14.726458246929798,1.9600823000000003,2.28321994,5.0692159000000006,19.85593375,28.717760574999996,35.73175175,50.300990999999975,57.631229190000006,74.419363,160635.5,90.882358,0.8452600965165484,1.572134676471502,2.738170176465644,0.5442308999999999,0.8716210000000002,1.5263980000000004,2.3980186,7.202559599999999,19.528544999999998,1047714.1469385822,1.868388101456367,18874668.16788964,3.292376164612711,501449677.6711568,4.9989312666246555,16113802506.86882,6.81646827633319,571640214437.0317,8.627745394992758
train35.csv,581120.0,1.4326402096597968,3.1176815451276876,3.431092564645237,-15.746033,21.788912,37.534945,0.45607733409247186,0.711694054124206,0.627203437967697,0.6272034379745249,0.49168426614969396,5.782456270000001,0.05677322544952067,-9.755238,-6.808736,-5.375877,-2.7610166,-1.7831011,-0.7966821,0.92104745,3.408354,5.7255883,7.1371875,9.526703,10.436589,12.796342,2.1287789903402032,3.3065287903402036,4.975989009659797,6.257282090340203,8.692067209659797,9.837302790340203,12.403894209659796,15.675033790340203,13.281545749117187,7.710170893071246,2.1769246100000004,3.01538076,6.96977299,12.874468400000001,18.1764705,23.0860316,27.495152599999994,32.484350870000014,36.778123,177353.0,37.534945,0.8055320999944856,0.9758676966137163,1.3873018939467052,0.6505263000000001,0.98216721,1.5221469000000005,1.96008255,4.03921565,12.232446,248636.24965629575,1.1192024076813962,1971415.5031869242,1.8259332918595124,21631797.287349872,2.61367036142868,278146294.69909185,3.4085718783410814,3930612911.3442483,4.176409791852
train36.csv,581120.0,5.908173987018057,11.082261171918656,12.558783083702526,-23.678839,53.121532,76.800371,0.3084217836364632,0.35869783592381177,0.6259016932992517,0.6259016934610298,0.4499523857954877,11.786007699999999,0.01604318564700173,-19.533329,-17.352152,-16.369984,-13.631822,-11.021213,1.9510475,4.689211,11.862007,19.723597,28.767189,33.66952,34.63468,35.944237,4.652780012981943,12.735465012981944,20.292564987018057,23.513791012981944,27.761346012981942,28.73076101298194,30.036063012981945,33.76064601298194,16.304347301796874,12.368092118344729,1.8495355,2.0663775999999996,4.548369874999999,15.863487699999999,23.3562341,31.9961154,38.78646161499998,53.043194930000034,60.4606805,160541.5,76.800371,0.8143560402795789,1.3916485788764932,5.813121730705357,0.4379362999999996,0.8716203999999999,1.5263980999999998,2.504313,6.5477810000000005,15.497833000000002,673405.1124510568,1.6127350731428307,10612430.937882498,2.8513917593959963,258104089.80503297,4.377654816861482,7560678792.4453,6.009369548087077,241559240370.33664,7.629409144250817
train37.csv,581120.0,5.437917815917979,6.69263449209107,8.62335819837059,-28.730515,60.196007,88.926522,0.1830238559482177,0.29374802031672775,0.7278691372047426,0.7278691372916147,0.5435288533068235,14.6049543,0.0535690624467622,-14.049029,-11.213075,-9.699432,-5.6857276,-3.7341485,2.630805,4.803478,9.412436,14.523107,17.96707,21.640629,22.75035,24.906017,3.147257415917979,8.058093215917978,11.78692681591798,13.70449181591798,17.08283618408202,18.073505184082023,21.0170917089182,27.522264564278107,18.128604580390626,14.053446516387936,2.1769239999999996,2.3937668999999997,4.873632450000001,16.892426,25.912631499999996,32.188721199999996,45.413965049999966,62.39376529000003,79.096348,163468.5,88.926522,0.9661033890468439,1.5967157477273723,5.432493267746429,0.5484840000000002,1.0884620000000007,1.7474915000000006,2.8359549999999984,7.5171928999999995,18.7292054,976865.6035749927,1.8146808106448433,15264207.793768898,3.1085656807999653,370944241.689074,4.690022338368474,11448936064.351704,6.420297837199674,404486577246.3006,8.191300574708473
train38.csv,581120.0,-1.3836931509002441,8.4002769788727,8.513475204499448,-25.226496,23.02725,48.253746,0.23832598714042838,0.7592862604848043,0.4600739858471945,0.460073985888735,0.35816201588793684,4.013705,0.01149334301580227,-22.08016,-20.774857,-20.018034,-17.84111,-12.641151,-3.9717183,-2.555867,3.1968267,9.259902,15.339984,20.110512,20.552698,21.403059,2.800615349099756,8.663855849099756,16.50726125090039,18.740635849099757,21.50270615090024,22.025680150900243,22.79525715090024,23.450034150900244,9.830009322421875,7.2650429798976885,1.8495355999999998,2.0315129350000003,2.069566625,9.164768075,15.774199249999999,19.64419319,22.679344953999987,27.480400255,28.516862,177332.0,48.253746,0.5868505191132509,0.6361333993982705,-1.4056353658251894,0.4379358,0.7610739999999971,1.1947574999999997,1.4158515,2.287471700000001,6.7263573,107081.90167989572,0.8452327594030382,1422644.8564749951,1.6829737666324842,27426761.690334458,2.7408008742885177,582193227.1874237,3.855197864975689,12803133836.863129,4.943967374646388
train39.csv,581120.0,-7.735784166498798,10.905988884710437,13.370974168851015,-53.697124,28.435017,82.132141,-0.5265517356931442,1.0474005110800366,0.6069300502153716,0.6069300506402764,0.471262542285907,10.693289,0.014814521638425176,-46.64763,-40.29118,-37.132084,-31.02649,-22.514376,-11.179061,-6.3745203,-3.5385654,6.9378843,10.866553,14.795221,16.006987,21.347254,3.8642058335012024,11.930224166750602,19.920396166498797,23.9497358335012,29.617395833501206,33.1293858335012,38.911845833501204,40.4382418335012,18.041010810703128,14.515581626523083,1.8495360000000005,2.1799009099999997,2.619112575,19.194779,28.527492,37.4443801,40.13789669999999,52.26349503000004,68.83249,169600.0,82.132141,0.8073691548073232,1.2537746897309663,-7.662242829824228,0.5442320000000009,0.9779152000000004,1.4158514999999996,1.8537879999999998,4.906584000000002,16.1526104,747048.9259855632,1.6392344248927766,14612220.161768924,3.0466501723940973,399742156.82018024,4.725750845335667,12668186245.259438,6.489552725591404,431938336985.8384,8.225120553114833
train40.csv,581120.0,1.949361398155321,10.432386616993677,10.612949655352503,-28.751242,43.214825,71.966067,-0.11900437364730226,0.8676829185045194,0.5880820435689915,0.5880820436286619,0.43962886599129264,9.987491300000002,0.036696442553074325,-26.684864,-25.490108,-24.609983,-19.299479,-11.15727,-2.245485,2.5165377,5.335485,16.636786,23.23984,25.10213,25.64211,27.062212,3.7135123018446787,10.823411398155322,21.29047860184468,23.20892339815532,26.56784939815532,27.443721398155322,28.63847839815532,29.939532398155322,13.017800924062499,10.182173142173324,1.8537873,2.0663776,2.1769245999999995,13.414448749999998,20.965654455,26.8386756,29.911667849999994,36.24171402,49.002061,170398.5,71.966067,0.7496447649949795,1.0536387432672032,2.0689803894279146,0.5442309000000005,0.8716205000000001,1.4158514000000002,2.0663774999999998,4.672735,11.7434885,346670.8245403779,1.2671183355993567,5365374.425241139,2.368828212707188,134208012.83432959,3.7954435431003457,3948971825.5870614,5.339530168578817,124026932748.09082,6.877581539445983
train41.csv,581120.0,1.8244127133641728,5.7429606577016585,6.025784502004191,-27.185514,38.105217,65.29073100000001,0.5050142721218812,0.18032183925475564,0.712413386672082,0.7124133866728829,0.5215314343981922,13.278389839999999,0.023351499434711306,-11.4623375,-9.884917,-9.1366,-7.180769,-5.8754644,-1.1102528500000002,0.71483487,5.5236278,9.256713,13.725362,16.582575,17.126804,17.785837,3.1464796866358276,6.747759286635827,9.655707713364173,12.147554286635827,14.762413286635827,15.306645286635828,15.969925286635828,18.530342808584805,12.400724322773439,9.676238132954202,1.8495357000000001,2.1769246,4.03177529,11.96883365,15.96553175,22.205482399999998,28.773671699999994,49.790944300000035,55.371269,165171.0,65.29073100000001,0.9174486611634095,1.403757187293329,1.8566112726809958,0.5442313999999997,0.9821679999999979,1.7389890000000001,2.7296595999999997,6.870919,15.791207,562353.6651211248,1.5043835547977764,5629472.521947233,2.4162033179599973,88454729.9990087,3.5136415375604573,1837392133.7665854,4.724741029120208,44937502374.62607,5.975608849958357
train42.csv,581120.0,0.9361207449914941,6.005932129879619,6.078449045432869,-34.961536,26.272972,61.234508000000005,0.014878220934545659,0.1362829101609595,0.70066962074663,0.7006696207607515,0.5380633139281077,12.870217,0.039842097745900584,-15.029072,-14.289257,-13.94486,-8.931982,-6.091775,-2.6775749,0.8301651,4.1125593,9.801476,11.43417,14.389175,15.167254,16.910496,3.499575855008506,6.9818046550085056,10.306037744991492,12.794023255008504,15.008534744991493,15.437967744991493,16.412309255008505,19.240623620706582,15.483416561726562,10.051797840564147,1.84953573,2.4681734,8.6141593,14.3689795,19.98986525,25.252750999999993,34.87798924999998,48.55622009,61.06018400000001,167068.5,61.234508000000005,0.9357802785282323,1.342202291154055,0.8047453945614403,0.6505261999999999,1.0884622999999998,1.84528384,2.827451,6.326687999999999,14.9748617,531793.5132435744,1.471011791673008,5771009.799583736,2.424316456886089,96597503.6155732,3.56791308160455,2013125466.007839,4.78809448127631,47221045081.227936,6.008259990976969
train43.csv,581120.0,-1.3255869706217147,6.727531870535664,6.856884561209641,-46.210224,33.800262,80.01048599999999,0.07299944361776041,0.15534972576602346,0.7083065449118966,0.7083065449135315,0.5450206304559565,12.870217,0.05773688349546306,-20.171150905,-18.271605,-17.399984,-12.663472,-9.517137,-5.456661,-1.6470433,2.5112228,8.217147,10.398323,14.199437,15.504743,18.764358917000663,3.960112270621715,7.872664029378286,11.600607970621715,14.019884970621714,16.85945301178526,17.927293970621715,20.313449029378287,24.99196318379559,20.44593851359375,12.8478843695001,1.8495356999999997,2.39376667,12.345119149999999,19.800660999999998,27.549577075,35.050187099999995,42.074809549999976,61.878488570000016,68.64966199999999,165036.0,80.01048599999999,0.9595538056846233,1.5594820552725828,-1.4930112689567747,0.6505264000000002,1.0884621,1.7432397000000002,2.831702,7.0877609,18.950299,953385.463758463,1.7943064252711332,14338074.85585371,3.0530086768438585,319325428.1084837,4.542876838004874,8842166103.018288,6.139928729341374,278209113356.0995,7.754285893638331
train44.csv,581120.0,-0.34079486985417656,8.149859383262099,8.156981617624512,-31.43732,31.319334,62.756654,-0.1629749045648713,0.2534213455900942,0.6801880077260177,0.680188007768908,0.5224496537839377,10.544478999999999,0.012859672459513456,-23.384401,-22.304443,-21.649664,-14.825516,-10.131522,-3.6220074,-1.4493344,4.5244527,11.573948,14.069758,16.025589,16.680367,18.198261,3.9893756698541765,9.537981869854177,14.414804869854176,16.693772869854175,21.308869130145826,21.963648130145824,23.043606130145825,24.136321130145824,12.6288602490625,10.093322522311057,1.4158513000000001,1.8176469000000002,2.907172425,10.474324000000001,17.510000124999998,24.066497979999998,30.686770799999994,48.596611300000006,51.548894000000004,173656.0,62.756654,0.8741575884428641,1.1396410575307299,-0.45580038968139863,0.6547779999999999,1.0842109999999998,1.6284417999999998,2.2832196000000002,5.216965599999999,12.2792155,436077.8240229595,1.3592251535453115,5620568.39271116,2.3851879734619743,104298290.08504054,3.5951538404861996,2235214390.5570903,4.841035104652648,51832022664.00582,6.055217762892606
train45.csv,581120.0,-2.8053415989531683,6.574871510570449,7.148347841797295,-37.124115,31.521294,68.645409,0.4718070040994486,0.26890180510227957,0.6658390388657845,0.6658390390269032,0.5162804292462869,14.171268549999999,0.014687181110925646,-21.243616,-16.791977,-15.809809,-13.424546,-10.575836,-7.0510883,-4.215134,1.2229257,6.7757845,9.922121,13.889055,15.041296,17.749697,4.1394514010468315,7.243271401046831,11.588616401046831,13.271693098953168,17.02948171895291,18.26756559895317,21.371383598953166,27.05132168825309,15.845716883078126,12.85245807947013,2.1769244,2.5043137,2.831702925,14.679359949999998,25.14624325,33.9353634,36.76770409999998,43.664091340000006,68.645409,171298.5,68.645409,0.8757238585369196,1.260639923348969,-2.924223049377048,0.6505261000000004,1.0884619999999998,1.6326937,2.2832197,5.4465636,15.353271300000001,559636.4495042003,1.4838299891629094,7260347.693432406,2.5515316793129283,138425409.73970193,3.814981634094516,3268917975.204209,5.169419108892118,88072177799.34796,6.54439208587489
train46.csv,581120.0,-1.572611106703667,6.462928374244732,6.651507262534213,-31.052532,28.281418,59.33395,0.38868148682575787,0.3770459616479829,0.6356572935711183,0.6356572936466145,0.4959409020343527,12.8702172,0.015138035410991553,-18.858355,-15.911853,-15.159283,-12.973855,-9.555403,-4.7763724,-3.0246286,2.2348554,7.600635,11.393246,14.586351,15.530253,17.277746,3.310056393296333,6.902832893296333,12.009200106703666,13.573915893296334,16.388559606703666,17.357972106703667,19.36062389329633,24.194876106703667,13.544294064117189,10.984326107379228,1.7432401000000004,2.0706295,2.2874716,13.04879265,20.87849325,28.2341187,30.8995745,39.024350070000004,57.803302,171695.0,59.33395,0.8392809372704536,1.1117055406187837,-1.6933460006065302,0.6505266000000001,0.9821671999999997,1.5221467,2.0706295,5.0001237000000005,13.6312897,379638.6865769602,1.302779565925597,4200855.895880933,2.2240524957877157,69603433.8896916,3.323338689987703,1424092142.7548177,4.499145867275644,32962704225.445114,5.685284068661205
train47.csv,581120.0,-1.254475860693793,7.767743724742157,7.8683894323002725,-28.117193,25.323755,53.440948,-0.1689054320574403,0.9940401683811793,0.7230380719001919,0.7230380719153549,0.5626656664006959,10.761321200000001,0.07984423156014517,-26.81189,-22.900227,-21.607677,-17.474922,-9.872694,-3.9286687,-1.1947575,1.1905057,9.859938,14.013952,15.965531,16.603302,18.023407,2.559394139306207,7.7636041393062065,15.583062860693794,17.092068139306207,20.353201139306208,21.645751139306206,25.557414139306204,26.326989139306207,10.84353370515625,8.062117389693352,2.0706294,2.2874715,2.93799784,9.5538079,16.043126975,21.60257631,24.853719470999994,34.57598572000002,39.686355,181894.0,53.440948,0.8988083977291884,0.9868955985400572,-1.2510206092100922,0.6547789999999978,1.1947550000000007,1.73898879,2.1769247,4.2390507,10.74431334,286591.48349349777,1.163630159567897,3129493.688032572,2.0366383936284262,53235398.46263788,3.113697565452554,1062020286.0243223,4.243449842077252,22818780618.27423,5.349995750580537
train48.csv,581120.0,-2.3247128401935897,10.62681488944207,10.878119528844525,-35.327194,28.930351,64.257545,-0.10477434998093121,1.098996135887746,0.48393334050744335,0.4839333405378949,0.3605049028843042,7.1727968,0.018431680946587533,-33.805046,-30.543911,-29.799845,-24.565872,-14.1744585,-6.4786897,-1.7889475,0.5878122,13.066863,19.487091,21.851093,22.408081,23.823933,3.57580674019359,9.77911515980641,21.91809684019359,23.99290315980641,27.47513215980641,28.21919815980641,31.480333159806406,32.23715715980641,10.912160326492188,8.582467716023018,1.5263983999999997,1.852511732,2.0706295,10.567864,16.529959499999997,22.59069575,27.11185336999999,31.908654807999998,34.265305,169695.0,64.257545,0.6172728974313444,0.8052060886031466,-2.325572246339892,0.433685999999998,0.7610733999999999,1.3010526000000002,1.738987999999999,3.4737256299999997,7.9211143999999996,205590.421908513,1.0660509066846477,3828540.3388942145,2.179420568556938,100287424.64162913,3.583566652524786,2834601047.7300496,5.055962174707929,82280477750.89261,6.48981828817842
train49.csv,581120.0,4.221788724379016,10.903758458968634,11.69253815750985,-34.365223,39.790527,74.15575,-0.06582618774539849,0.45323276829489956,0.6260970658998501,0.6260970660682983,0.46999715582688917,12.436532,0.018624412555776012,-26.703466,-25.615005,-24.318205,-14.942971,-8.84163,-0.24447884,3.0124047,9.683488,20.385284,23.982311,28.527493,30.372776,33.757214,4.963728864379016,12.412892724379017,19.615961275620982,23.216732724379018,28.956670724379016,30.045133724379017,31.048557724379016,32.15028527562098,21.317990567976565,12.5089816537657,1.8537874,2.6892672120000003,12.618297325,20.7700735,29.92527355,35.681156,42.98575883999998,57.633783120000025,61.294034999999994,158604.5,74.15575,0.8610231021092276,1.5015610962398402,4.062421843863922,0.5442309999999999,0.9779153999999997,1.6326940000000008,2.6106090999999996,6.5435297,17.883096,895313.0553091245,1.7805457513140444,14952205.941934872,3.1159999442858193,353515685.42028874,4.673245931925855,9848869574.278965,6.292817645343261,298799387585.2823,7.878394841450701
train50.csv,581120.0,3.5706925579457276,4.33470939054327,5.616008444067103,-21.366919,30.309528,51.676446999999996,0.7497196216675681,2.662527813869655,0.413722241647525,0.4137222423520652,0.30620585527832683,6.415975246,0.020575820098809365,-11.523989,-8.683782,-6.932038,-2.9098299,-0.6266099,1.9669918,2.5962589,5.444969,9.484184,11.342224,17.064347309999743,18.95569854000107,24.785928131000222,1.6079527579457276,4.331820442054273,7.210293442054272,9.167664057945728,14.153493442054272,15.735164442054272,21.309281442054274,24.56946573255412,11.602082385242188,9.582551792916181,1.4201032,1.52639847,1.8537871999999997,9.65159965,19.7921568025,24.74508611,26.565710099999993,32.03072542,45.609122,169225.5,51.676446999999996,0.5257542167506848,0.7812075168601045,3.5309004626163,0.3273899999999994,0.6547780000000003,0.9821673000000002,1.3095564,2.8444580000000013,9.7791539,171832.17629325506,1.0051083822614475,1910749.5356519013,1.8330929586616789,29365666.233972255,2.804625061535024,533488791.8404691,3.829216447210384,10739986872.89542,4.853743804745809
train51.csv,581120.0,2.2539846677574595,8.875071333126463,9.156819210324558,-25.380417,34.79791,60.178327,-0.12826410198574087,0.307611466601998,0.7551671597860328,0.7551671599103313,0.576135160548115,10.4284836,0.013713198157348151,-20.525928,-17.738932,-16.75503,-14.54884,-12.225619,-2.269582,3.815867,6.676548,11.778096,18.6524,23.62825,24.94331867500012,27.607197,4.439900632242541,9.766835332242541,16.78982066775746,18.56690966775746,21.71234633224254,23.02565933224254,25.56993233224254,28.454679433842227,14.302762048671875,9.84762500697976,2.5572753,2.7783278999999994,5.675851200000001,14.16253835,19.027863,24.33529384,36.00687255,43.83625385000002,49.294739,170771.5,60.178327,0.9802662867122443,1.2481240937326805,2.099528326731662,0.6674924000000004,1.222291,1.8897831000000003,2.5529410000000006,5.8730649,14.151703300000001,468941.20485436474,1.4003427070287673,5282022.4357910035,2.3582845843706233,95728195.70732506,3.5458870377094347,2129201850.7690487,4.81541336334917,51792376533.083984,6.069060856458877
